Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,group,block,subject,gender,word,token_num
51,1.66629E+12,20/10/2022 17:40:15,1.66629E+12,-7,20/10/2022 10:40:14,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,97,10,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj21_f_quito_215.wav,Babble_183.wav,i,5-B,noise,subj21,f,quito,215
52,1.66629E+12,20/10/2022 17:40:16,1.66629E+12,-7,20/10/2022 10:40:16,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,97,10,2,Screen 1,Zone4,response_button_text,1259,,,i,1,1,0,0,,,FALSE,,1,Trial (Noise),i_subj21_f_quito_215.wav,Babble_183.wav,i,5-B,noise,subj21,f,quito,215
53,1.66629E+12,20/10/2022 17:40:16,1.66629E+12,-7,20/10/2022 10:40:16,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,116,11,1,Screen 2,fixation,fixation,334,,,,,0,1,0,,,FALSE,,1,Trial (Noise),i_subj20_m_viso_128.wav,Babble_149.wav,i,5-B,noise,subj20,m,viso,128
54,1.66629E+12,20/10/2022 17:40:16,1.66629E+12,-7,20/10/2022 10:40:16,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,116,11,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj20_m_viso_128.wav,Babble_149.wav,i,5-B,noise,subj20,m,viso,128
55,1.66629E+12,20/10/2022 17:40:16,1.66629E+12,-7,20/10/2022 10:40:16,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,116,11,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj20_m_viso_128.wav,Babble_149.wav,i,5-B,noise,subj20,m,viso,128
56,1.66629E+12,20/10/2022 17:40:16,1.66629E+12,-7,20/10/2022 10:40:16,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,116,11,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj20_m_viso_128.wav,Babble_149.wav,i,5-B,noise,subj20,m,viso,128
57,1.66629E+12,20/10/2022 17:40:17,1.66629E+12,-7,20/10/2022 10:40:17,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,116,11,2,Screen 1,Zone4,response_button_text,1322,,,i,1,1,0,0,,,FALSE,,1,Trial (Noise),i_subj20_m_viso_128.wav,Babble_149.wav,i,5-B,noise,subj20,m,viso,128
58,1.66629E+12,20/10/2022 17:40:18,1.66629E+12,-7,20/10/2022 10:40:18,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,192,12,1,Screen 2,fixation,fixation,400,,,,,0,1,0,,,FALSE,,1,Trial (Noise),u_subj27_f_cuco_113.wav,Babble_003.wav,u,5-B,noise,subj27,f,cuco,113
59,1.66629E+12,20/10/2022 17:40:18,1.66629E+12,-7,20/10/2022 10:40:18,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,192,12,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj27_f_cuco_113.wav,Babble_003.wav,u,5-B,noise,subj27,f,cuco,113
60,1.66629E+12,20/10/2022 17:40:18,1.66629E+12,-7,20/10/2022 10:40:18,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,192,12,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj27_f_cuco_113.wav,Babble_003.wav,u,5-B,noise,subj27,f,cuco,113
61,1.66629E+12,20/10/2022 17:40:18,1.66629E+12,-7,20/10/2022 10:40:18,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,192,12,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj27_f_cuco_113.wav,Babble_003.wav,u,5-B,noise,subj27,f,cuco,113
62,1.66629E+12,20/10/2022 17:40:19,1.66629E+12,-7,20/10/2022 10:40:19,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,192,12,2,Screen 1,Zone2,response_button_text,1692,,,u,1,1,0,0,,,FALSE,,1,Trial (Noise),u_subj27_f_cuco_113.wav,Babble_003.wav,u,5-B,noise,subj27,f,cuco,113
63,1.66629E+12,20/10/2022 17:40:20,1.66629E+12,-7,20/10/2022 10:40:20,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,92,13,1,Screen 2,fixation,fixation,367,,,,,0,1,0,,,FALSE,,1,Trial (Noise),i_subj32_f_quita_174.wav,Babble_146.wav,i,5-B,noise,subj32,f,quita,174
64,1.66629E+12,20/10/2022 17:40:20,1.66629E+12,-7,20/10/2022 10:40:20,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,92,13,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj32_f_quita_174.wav,Babble_146.wav,i,5-B,noise,subj32,f,quita,174
65,1.66629E+12,20/10/2022 17:40:20,1.66629E+12,-7,20/10/2022 10:40:20,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,92,13,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj32_f_quita_174.wav,Babble_146.wav,i,5-B,noise,subj32,f,quita,174
66,1.66629E+12,20/10/2022 17:40:20,1.66629E+12,-7,20/10/2022 10:40:20,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,92,13,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj32_f_quita_174.wav,Babble_146.wav,i,5-B,noise,subj32,f,quita,174
67,1.66629E+12,20/10/2022 17:40:21,1.66629E+12,-7,20/10/2022 10:40:21,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,92,13,2,Screen 1,Zone4,response_button_text,1359,,,i,1,1,0,0,,,FALSE,,1,Trial (Noise),i_subj32_f_quita_174.wav,Babble_146.wav,i,5-B,noise,subj32,f,quita,174
68,1.66629E+12,20/10/2022 17:40:22,1.66629E+12,-7,20/10/2022 10:40:22,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,197,14,1,Screen 2,fixation,fixation,367,,,,,0,1,0,,,FALSE,,1,Trial (Noise),u_subj37_f_cura_208.wav,Babble_159.wav,u,5-B,noise,subj37,f,cura,208
69,1.66629E+12,20/10/2022 17:40:22,1.66629E+12,-7,20/10/2022 10:40:22,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,197,14,2,Screen 1,Zone6,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj37_f_cura_208.wav,Babble_159.wav,u,5-B,noise,subj37,f,cura,208
70,1.66629E+12,20/10/2022 17:40:22,1.66629E+12,-7,20/10/2022 10:40:22,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,197,14,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj37_f_cura_208.wav,Babble_159.wav,u,5-B,noise,subj37,f,cura,208
71,1.66629E+12,20/10/2022 17:40:22,1.66629E+12,-7,20/10/2022 10:40:22,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,197,14,2,Screen 1,Zone7,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj37_f_cura_208.wav,Babble_159.wav,u,5-B,noise,subj37,f,cura,208
72,1.66629E+12,20/10/2022 17:40:23,1.66629E+12,-7,20/10/2022 10:40:23,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,197,14,2,Screen 1,Zone2,response_button_text,1560,,,u,1,1,0,0,,,FALSE,,1,Trial (Noise),u_subj37_f_cura_208.wav,Babble_159.wav,u,5-B,noise,subj37,f,cura,208
73,1.66629E+12,20/10/2022 17:40:24,1.66629E+12,-7,20/10/2022 10:40:23,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,119,15,1,Screen 2,fixation,fixation,367,,,,,0,1,0,,,FALSE,,1,Trial (Noise),i_subj76_m_pisa_123.wav,Babble_171.wav,i,5-B,noise,subj76,m,pisa,123
74,1.66629E+12,20/10/2022 17:40:24,1.66629E+12,-7,20/10/2022 10:40:23,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,119,15,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj76_m_pisa_123.wav,Babble_171.wav,i,5-B,noise,subj76,m,pisa,123
75,1.66629E+12,20/10/2022 17:40:24,1.66629E+12,-7,20/10/2022 10:40:23,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,119,15,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj76_m_pisa_123.wav,Babble_171.wav,i,5-B,noise,subj76,m,pisa,123
76,1.66629E+12,20/10/2022 17:40:24,1.66629E+12,-7,20/10/2022 10:40:23,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,119,15,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj76_m_pisa_123.wav,Babble_171.wav,i,5-B,noise,subj76,m,pisa,123
77,1.66629E+12,20/10/2022 17:40:25,1.66629E+12,-7,20/10/2022 10:40:25,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,119,15,2,Screen 1,Zone4,response_button_text,1258,,,i,1,1,0,0,,,FALSE,,1,Trial (Noise),i_subj76_m_pisa_123.wav,Babble_171.wav,i,5-B,noise,subj76,m,pisa,123
78,1.66629E+12,20/10/2022 17:40:25,1.66629E+12,-7,20/10/2022 10:40:25,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,54,16,1,Screen 2,fixation,fixation,401,,,,,0,1,0,,,FALSE,,1,Trial (Noise),e_subj73_m_veto_241.wav,Babble_175.wav,e,5-B,noise,subj73,m,veto,241
79,1.66629E+12,20/10/2022 17:40:25,1.66629E+12,-7,20/10/2022 10:40:25,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,54,16,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj73_m_veto_241.wav,Babble_175.wav,e,5-B,noise,subj73,m,veto,241
80,1.66629E+12,20/10/2022 17:40:25,1.66629E+12,-7,20/10/2022 10:40:25,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,54,16,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj73_m_veto_241.wav,Babble_175.wav,e,5-B,noise,subj73,m,veto,241
81,1.66629E+12,20/10/2022 17:40:25,1.66629E+12,-7,20/10/2022 10:40:25,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,54,16,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj73_m_veto_241.wav,Babble_175.wav,e,5-B,noise,subj73,m,veto,241
82,1.66629E+12,20/10/2022 17:40:27,1.66629E+12,-7,20/10/2022 10:40:27,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,54,16,2,Screen 1,Zone4,response_button_text,2258,,,i,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj73_m_veto_241.wav,Babble_175.wav,e,5-B,noise,subj73,m,veto,241
83,1.66629E+12,20/10/2022 17:40:28,1.66629E+12,-7,20/10/2022 10:40:28,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,181,17,1,Screen 2,fixation,fixation,335,,,,,0,1,0,,,FALSE,,1,Trial (Noise),u_subj6_f_supo_130.wav,Babble_011.wav,u,5-B,noise,subj6,f,supo,130
84,1.66629E+12,20/10/2022 17:40:28,1.66629E+12,-7,20/10/2022 10:40:28,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,181,17,2,Screen 1,Zone6,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj6_f_supo_130.wav,Babble_011.wav,u,5-B,noise,subj6,f,supo,130
85,1.66629E+12,20/10/2022 17:40:28,1.66629E+12,-7,20/10/2022 10:40:28,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,181,17,2,Screen 1,Zone8,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj6_f_supo_130.wav,Babble_011.wav,u,5-B,noise,subj6,f,supo,130
86,1.66629E+12,20/10/2022 17:40:28,1.66629E+12,-7,20/10/2022 10:40:28,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,181,17,2,Screen 1,Zone7,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj6_f_supo_130.wav,Babble_011.wav,u,5-B,noise,subj6,f,supo,130
87,1.66629E+12,20/10/2022 17:40:29,1.66629E+12,-7,20/10/2022 10:40:29,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,181,17,2,Screen 1,Zone2,response_button_text,1492,,,u,1,1,0,0,,,FALSE,,1,Trial (Noise),u_subj6_f_supo_130.wav,Babble_011.wav,u,5-B,noise,subj6,f,supo,130
88,1.66629E+12,20/10/2022 17:40:30,1.66629E+12,-7,20/10/2022 10:40:30,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,32,18,1,Screen 2,fixation,fixation,367,,,,,0,1,0,,,FALSE,,1,Trial (Noise),a_subj74_m_vaso_76.wav,Babble_183.wav,a,5-B,noise,subj74,m,vaso,76
89,1.66629E+12,20/10/2022 17:40:30,1.66629E+12,-7,20/10/2022 10:40:30,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,32,18,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj74_m_vaso_76.wav,Babble_183.wav,a,5-B,noise,subj74,m,vaso,76
90,1.66629E+12,20/10/2022 17:40:30,1.66629E+12,-7,20/10/2022 10:40:30,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,32,18,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj74_m_vaso_76.wav,Babble_183.wav,a,5-B,noise,subj74,m,vaso,76
91,1.66629E+12,20/10/2022 17:40:30,1.66629E+12,-7,20/10/2022 10:40:30,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,32,18,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj74_m_vaso_76.wav,Babble_183.wav,a,5-B,noise,subj74,m,vaso,76
92,1.66629E+12,20/10/2022 17:40:31,1.66629E+12,-7,20/10/2022 10:40:31,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,32,18,2,Screen 1,Zone1,response_button_text,1323,,,a,1,1,0,0,,,FALSE,,1,Trial (Noise),a_subj74_m_vaso_76.wav,Babble_183.wav,a,5-B,noise,subj74,m,vaso,76
93,1.66629E+12,20/10/2022 17:40:31,1.66629E+12,-7,20/10/2022 10:40:31,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,144,19,1,Screen 2,fixation,fixation,334,,,,,0,1,0,,,FALSE,,1,Trial (Noise),o_subj20_m_toco_258.wav,Babble_162.wav,o,5-B,noise,subj20,m,toco,258
94,1.66629E+12,20/10/2022 17:40:31,1.66629E+12,-7,20/10/2022 10:40:31,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,144,19,2,Screen 1,Zone6,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj20_m_toco_258.wav,Babble_162.wav,o,5-B,noise,subj20,m,toco,258
95,1.66629E+12,20/10/2022 17:40:31,1.66629E+12,-7,20/10/2022 10:40:31,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,144,19,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj20_m_toco_258.wav,Babble_162.wav,o,5-B,noise,subj20,m,toco,258
96,1.66629E+12,20/10/2022 17:40:31,1.66629E+12,-7,20/10/2022 10:40:31,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,144,19,2,Screen 1,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj20_m_toco_258.wav,Babble_162.wav,o,5-B,noise,subj20,m,toco,258
97,1.66629E+12,20/10/2022 17:40:33,1.66629E+12,-7,20/10/2022 10:40:33,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,144,19,2,Screen 1,Zone3,response_button_text,1953,,,o,1,1,0,0,,,FALSE,,1,Trial (Noise),o_subj20_m_toco_258.wav,Babble_162.wav,o,5-B,noise,subj20,m,toco,258
98,1.66629E+12,20/10/2022 17:40:34,1.66629E+12,-7,20/10/2022 10:40:34,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,190,20,1,Screen 2,fixation,fixation,366,,,,,0,1,0,,,FALSE,,1,Trial (Noise),u_subj37_f_pura_187.wav,Babble_102.wav,u,5-B,noise,subj37,f,pura,187
99,1.66629E+12,20/10/2022 17:40:34,1.66629E+12,-7,20/10/2022 10:40:34,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,190,20,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj37_f_pura_187.wav,Babble_102.wav,u,5-B,noise,subj37,f,pura,187
100,1.66629E+12,20/10/2022 17:40:34,1.66629E+12,-7,20/10/2022 10:40:34,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,190,20,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj37_f_pura_187.wav,Babble_102.wav,u,5-B,noise,subj37,f,pura,187
101,1.66629E+12,20/10/2022 17:40:34,1.66629E+12,-7,20/10/2022 10:40:34,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,190,20,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj37_f_pura_187.wav,Babble_102.wav,u,5-B,noise,subj37,f,pura,187
